timestamp,zone_id,air_temperature,humidity,rainfall,soil_moisture,soil_temperature,light_intensity,irrigation_need
19-10-2025 12:00,Z2,32.28,67.74,0,82.7,29.92,66021,Low
19-10-2025 13:00,Z2,32.99,67.62,0,82.67,31.35,60932,Low
19-10-2025 14:00,Z2,32.57,70.36,0,82.33,31.69,55484,Low
19-10-2025 15:00,Z2,31.39,68.67,0,82.77,30.02,44419,Low
19-10-2025 16:00,Z2,30.92,74.7,0,83.19,28.97,33787,Low
19-10-2025 17:00,Z2,31.19,69.73,0,83.67,29.1,14574,Low
19-10-2025 18:00,Z2,27.22,75.81,0,83.32,26.36,0,Low
19-10-2025 19:00,Z2,27.05,78.95,0,83.43,25.71,0,Low
19-10-2025 20:00,Z2,26.47,75.77,0,83.69,25.33,0,Low
19-10-2025 21:00,Z2,26.35,77.23,0,83.45,25.25,172,Low
19-10-2025 22:00,Z2,24.95,80.71,0,83.75,23.33,1610,Low
19-10-2025 23:00,Z2,22.28,81.62,0,83.74,21.21,0,Low
20-10-2025 00:00,Z2,23.28,79.82,0,84.13,22.01,0,Low
20-10-2025 01:00,Z2,24.31,80.67,0,84.24,22.52,0,Low
20-10-2025 02:00,Z2,24.62,83.42,0.2,84.8,23.32,354,Low
20-10-2025 03:00,Z2,25.94,80.2,0,84.47,24.49,0,Low
20-10-2025 04:00,Z2,26.78,77.11,0,84.64,25.41,1778,Low
20-10-2025 05:00,Z2,27.19,73.76,0,84.15,25.47,1907,Low
20-10-2025 06:00,Z2,27.39,73.46,0,84.35,25.59,0,Low
20-10-2025 07:00,Z2,29.77,75.7,0,84.47,28.43,17964,Low
20-10-2025 08:00,Z2,29.63,72.11,0,84.46,27.73,35519,Low
20-10-2025 09:00,Z2,31.34,70.45,0,84.15,29.47,42984,Low
20-10-2025 10:00,Z2,32.03,69.24,0,83.94,30.49,56156,Low
20-10-2025 11:00,Z2,31.46,71.35,0,83.68,30.1,61052,Low
20-10-2025 12:00,Z2,32.81,71.34,0,83.57,30.83,65247,Low
20-10-2025 13:00,Z2,32.28,67.83,0,83.42,31.08,63088,Low
20-10-2025 14:00,Z2,33.41,67.58,0,83.6,31.95,52897,Low
20-10-2025 15:00,Z2,32.33,68.91,0,83.91,30.96,45341,Low
20-10-2025 16:00,Z2,30.55,72.34,0,83.84,29.3,29742,Low
20-10-2025 17:00,Z2,29.44,75.94,0,83.61,26.98,17951,Low
20-10-2025 18:00,Z2,28.2,76.07,0,84.23,26.31,390,Low
20-10-2025 19:00,Z2,28.91,75.28,0,84.39,27.16,0,Low
20-10-2025 20:00,Z2,26.41,76.57,0,84.76,25.26,2879,Low
20-10-2025 21:00,Z2,25.27,77.97,0,84.53,23.71,1379,Low
20-10-2025 22:00,Z2,24.41,77.42,0,84.51,22.18,0,Low
20-10-2025 23:00,Z2,24,79.18,0,84.82,22.35,2259,Low
21-10-2025 00:00,Z2,24.02,81.44,0,84.4,22.03,0,Low
21-10-2025 01:00,Z2,24.37,79.57,0,84.04,22.85,0,Low
21-10-2025 02:00,Z2,24.11,82.97,0,83.75,23.06,0,Low
21-10-2025 03:00,Z2,25.82,75.67,0,83.48,24.16,574,Low
21-10-2025 04:00,Z2,25.83,79.41,0,83.77,24.67,0,Low
21-10-2025 05:00,Z2,27.74,78.32,0,83.55,25.85,1499,Low
21-10-2025 06:00,Z2,28.77,72.97,0,83.32,27.58,3292,Low
21-10-2025 07:00,Z2,31.49,72.75,0,83.43,29.8,15251,Low
21-10-2025 08:00,Z2,30.57,71.41,0,83.39,28.55,28068,Low
21-10-2025 09:00,Z2,32.3,65.36,0,83.37,30.64,47588,Low
21-10-2025 10:00,Z2,32.46,66.6,0,83.13,31,53646,Low
21-10-2025 11:00,Z2,33.49,65.02,0,83.37,31.99,63651,Low
21-10-2025 12:00,Z2,34.09,66.43,0,82.87,33.6,63276,Low
21-10-2025 13:00,Z2,32.47,70.38,0,82.99,31.14,61911,Low
21-10-2025 14:00,Z2,31.9,66.51,0,82.92,30.47,56231,Low
21-10-2025 15:00,Z2,30.9,75.59,0,83.22,29.53,45157,Low
21-10-2025 16:00,Z2,30.97,74.24,0,83.28,29.15,33659,Low
21-10-2025 17:00,Z2,30.09,74.58,0,83.58,28.73,14849,Low
21-10-2025 18:00,Z2,29.16,74.5,0,83.89,27.69,188,Low
21-10-2025 19:00,Z2,28.42,70.93,0,83.76,27.4,0,Low
21-10-2025 20:00,Z2,27.03,73.28,0,83.7,25.48,259,Low
21-10-2025 21:00,Z2,24.96,82.11,0,83.24,24.07,0,Low
21-10-2025 22:00,Z2,25.41,77.73,0,83.2,23.4,690,Low
21-10-2025 23:00,Z2,23.6,80.75,0,82.71,22.67,3486,Low
22-10-2025 00:00,Z2,24.55,78.25,0,83.12,22.41,1495,Low
22-10-2025 01:00,Z2,24.18,79.71,0,82.98,22.17,0,Low
22-10-2025 02:00,Z2,23.81,82.45,0,82.93,22.39,0,Low
22-10-2025 03:00,Z2,25.86,75.68,0,82.91,25.05,25,Low
22-10-2025 04:00,Z2,26.39,79.81,0.5,83.66,24.38,3692,Low
22-10-2025 05:00,Z2,28.4,76.54,0,83.75,26.02,0,Low
22-10-2025 06:00,Z2,28.29,73.29,0,84.09,26.8,0,Low
22-10-2025 07:00,Z2,29.92,72.62,0,84.03,28.17,15627,Low
22-10-2025 08:00,Z2,31.1,68.41,0,83.94,30.04,36238,Low
22-10-2025 09:00,Z2,31.89,69.33,0,83.79,30.07,48290,Low
22-10-2025 10:00,Z2,33.19,67.58,0,83.93,32,52245,Low
22-10-2025 11:00,Z2,32.93,70.68,0,83.84,30.97,65526,Low
22-10-2025 12:00,Z2,33.08,71.73,0,84.04,31.7,62523,Low
22-10-2025 13:00,Z2,33.54,67.76,0,84.21,32.14,62764,Low
22-10-2025 14:00,Z2,32.54,70.86,0,84.84,30.93,51930,Low
22-10-2025 15:00,Z2,32.29,67.67,0,84.56,30.75,41049,Low
22-10-2025 16:00,Z2,30.97,67.86,0,84.09,30.07,32052,Low
22-10-2025 17:00,Z2,30.24,68.35,0,83.97,29.33,18223,Low
22-10-2025 18:00,Z2,29.1,75.81,0,84.13,27.6,0,Low
22-10-2025 19:00,Z2,27.12,79.6,0,84.17,25.8,356,Low
22-10-2025 20:00,Z2,27.67,74.38,0,83.7,26.76,1827,Low
22-10-2025 21:00,Z2,25.66,79.95,0,83.63,24.15,0,Low
22-10-2025 22:00,Z2,25.78,78.74,0,83.85,23.93,0,Low
22-10-2025 23:00,Z2,23.98,78.25,0,84.03,22.2,1179,Low
23-10-2025 00:00,Z2,24.06,80.95,0,83.99,22.54,0,Low
23-10-2025 01:00,Z2,23.81,82.87,0,83.87,22.69,0,Low
23-10-2025 02:00,Z2,25.9,77.21,0,83.32,23.88,4622,Low
23-10-2025 03:00,Z2,25.53,76.1,0,83.27,24.22,0,Low
23-10-2025 04:00,Z2,26.76,77.26,0,83.1,25.07,902,Low
23-10-2025 05:00,Z2,27.42,76.61,0,82.99,25.87,0,Low
23-10-2025 06:00,Z2,29.02,74.26,0,81.99,27.02,0,Low
23-10-2025 07:00,Z2,28.69,75.79,0,81.48,26.92,18681,Low
23-10-2025 08:00,Z2,30.54,72.33,0,81.33,29.27,31293,Low
23-10-2025 09:00,Z2,31.01,70.63,0,81.35,30.08,45979,Low
23-10-2025 10:00,Z2,33.39,67.74,0,81.23,31.78,53921,Low
23-10-2025 11:00,Z2,32.46,70.68,0,81.26,30.9,62333,Low
23-10-2025 12:00,Z2,33.85,67.14,0,81.33,32.38,63566,Low
23-10-2025 13:00,Z2,33.62,64.67,0,82,31.77,59316,Low
23-10-2025 14:00,Z2,32.27,67.96,0,81.55,30.85,56338,Low
23-10-2025 15:00,Z2,31.4,69.31,0,81.73,29.77,46940,Low
23-10-2025 16:00,Z2,31.13,68.98,0,81.5,29.6,31376,Low
23-10-2025 17:00,Z2,29.26,75.36,0,81.13,28.51,16325,Low
23-10-2025 18:00,Z2,27.8,76.64,0,81.16,26.59,58,Low
23-10-2025 19:00,Z2,27.95,72.82,0,81.3,26.29,0,Low
23-10-2025 20:00,Z2,26.92,79.44,0,80.99,25.44,0,Low
23-10-2025 21:00,Z2,24.39,78.95,0,81.17,22.94,2878,Low
23-10-2025 22:00,Z2,24.66,81.64,0,80.63,23.15,0,Low
23-10-2025 23:00,Z2,24.1,85,0,80.66,22.9,0,Low
24-10-2025 00:00,Z2,23.47,82.79,0,80.5,21.69,0,Low
24-10-2025 01:00,Z2,24.01,79.09,0,80.83,23.15,0,Low
24-10-2025 02:00,Z2,24.33,81.21,0,80.69,23.33,0,Low
24-10-2025 03:00,Z2,25.23,79.91,0,80.42,23.85,0,Low
24-10-2025 04:00,Z2,25.87,80.36,0,80.7,24.07,0,Low
24-10-2025 05:00,Z2,27.75,74.35,0,80.61,26.23,4114,Low
24-10-2025 06:00,Z2,28.49,71.93,0,80.63,26.16,3253,Low
24-10-2025 07:00,Z2,30.19,70.6,0,80.82,28.2,17206,Low
24-10-2025 08:00,Z2,31.73,72.54,0,80.62,30.35,31500,Low
24-10-2025 09:00,Z2,32.28,65.4,0,80.95,31,43860,Low
24-10-2025 10:00,Z2,32.48,70.52,0,80.73,31.38,56176,Low
24-10-2025 11:00,Z2,32.68,68.58,0,80.9,31.46,62453,Low
24-10-2025 12:00,Z2,34.15,63.62,0,81.33,32.73,63094,Low
24-10-2025 13:00,Z2,32.45,69.08,0,81.5,31.12,59518,Low
24-10-2025 14:00,Z2,32.43,66.41,0,81.27,31.01,57762,Low
24-10-2025 15:00,Z2,31.5,68.52,0,81.07,29.91,45580,Low
24-10-2025 16:00,Z2,29.85,76.35,0,80.79,27.99,32208,Low
24-10-2025 17:00,Z2,28.12,73.89,0,80.69,26.88,16001,Low
24-10-2025 18:00,Z2,28.45,71.49,0,80.68,26.6,0,Low
24-10-2025 19:00,Z2,26.75,73.34,0,81.08,25.23,0,Low
24-10-2025 20:00,Z2,25.85,76.56,0,81.41,24.42,0,Low
24-10-2025 21:00,Z2,24.97,76.25,0,80.83,22.75,3576,Low
24-10-2025 22:00,Z2,24.06,81.83,0,80.64,22.21,1546,Low
24-10-2025 23:00,Z2,24.45,82.62,0,80.68,23.67,0,Low
25-10-2025 00:00,Z2,24.76,78.36,0,80.79,23.28,0,Low
25-10-2025 01:00,Z2,24.9,79.95,0,80.18,23.15,1291,Low
25-10-2025 02:00,Z2,24.6,81.45,0,80.68,23.21,0,Low
25-10-2025 03:00,Z2,24.33,81.47,0,80.55,23,0,Low
25-10-2025 04:00,Z2,26.36,79.5,0,80.9,24.51,3040,Low
25-10-2025 05:00,Z2,28.34,72.26,0,80.77,26.56,0,Low
25-10-2025 06:00,Z2,28.93,72.72,0,81.23,27.72,0,Low
25-10-2025 07:00,Z2,29.15,72.18,0,81.32,27.37,14389,Low
25-10-2025 08:00,Z2,31.18,70.83,0,81.31,29.61,31884,Low
25-10-2025 09:00,Z2,32.05,70.66,0,81.41,30.66,43058,Low
25-10-2025 10:00,Z2,32.58,65.15,0,80.82,31.18,57104,Low
25-10-2025 11:00,Z2,33.43,67.42,0,80.9,32.02,59971,Low
25-10-2025 12:00,Z2,32.62,82.07,10,90,31.22,33492,Low
25-10-2025 13:00,Z2,33.12,68.89,0,89.84,31.31,60768,Low
25-10-2025 14:00,Z2,32.27,67.56,0,89.83,30.18,53312,Low
25-10-2025 15:00,Z2,32.18,67.83,0,89.73,30.69,45338,Low
25-10-2025 16:00,Z2,31.17,72.75,0,89.16,29.54,27468,Low
25-10-2025 17:00,Z2,29.77,72.93,0,89.23,28.54,15943,Low
25-10-2025 18:00,Z2,27.96,74.93,0,88.98,26.54,0,Low
25-10-2025 19:00,Z2,27.51,76.26,0,88.96,26.08,0,Low
25-10-2025 20:00,Z2,27.07,73.92,0,88.52,25.34,1234,Low
25-10-2025 21:00,Z2,24.88,79.03,0,88.2,22.92,372,Low
25-10-2025 22:00,Z2,25.53,79.54,0,87.85,23.98,0,Low
25-10-2025 23:00,Z2,24.42,80.08,0.5,88.21,22.82,0,Low
26-10-2025 00:00,Z2,24.73,82.48,0,88.11,23.6,0,Low
26-10-2025 01:00,Z2,24.33,77,0,88.38,22.59,1251,Low
26-10-2025 02:00,Z2,24.52,82.7,0,88.67,23.3,4339,Low
26-10-2025 03:00,Z2,25.22,80.21,0,88.92,23.45,0,Low
26-10-2025 04:00,Z2,26.88,71.4,0,88.32,25.21,881,Low
26-10-2025 05:00,Z2,26.35,75.25,0,88.57,24.4,4128,Low
26-10-2025 06:00,Z2,29.24,69.55,0,88.01,27.96,0,Low
26-10-2025 07:00,Z2,29.82,72.5,0,88.06,28.7,16831,Low
26-10-2025 08:00,Z2,30.86,71.05,0,88.23,29.7,29836,Low
26-10-2025 09:00,Z2,33.02,68.35,0,88.08,30.91,46046,Low
26-10-2025 10:00,Z2,32.48,68.82,0,87.77,31.25,60516,Low
26-10-2025 11:00,Z2,32.12,70.13,0,87.42,30.61,60371,Low
26-10-2025 12:00,Z2,33.68,66.61,0,86.92,32.17,65944,Low
26-10-2025 13:00,Z2,33.45,68.9,0,86.9,31.6,60059,Low
26-10-2025 14:00,Z2,32.89,65.87,0,86.64,30.9,56980,Low
26-10-2025 15:00,Z2,32.47,71.41,0,86.67,31.21,45946,Low
26-10-2025 16:00,Z2,30.53,73.92,0,87.23,28.87,30517,Low
26-10-2025 17:00,Z2,29.22,71.44,0,87.02,26.84,17160,Low
26-10-2025 18:00,Z2,28.77,74.43,0,86.79,27.19,0,Low
26-10-2025 19:00,Z2,27.85,76.66,0,87.22,26.89,0,Low
26-10-2025 20:00,Z2,25.87,79.41,0,87.25,24.2,2634,Low
26-10-2025 21:00,Z2,24.38,81.49,0,87.32,22.59,753,Low
26-10-2025 22:00,Z2,26.03,78.08,0,87.45,24.54,53,Low
26-10-2025 23:00,Z2,24.29,80.03,0,87.34,22.55,0,Low
27-10-2025 00:00,Z2,23.9,83.64,0,87.1,23.21,0,Low
27-10-2025 01:00,Z2,23,81.66,0,86.44,20.9,2937,Low
27-10-2025 02:00,Z2,24.72,81.09,0,86.68,23.92,1046,Low
27-10-2025 03:00,Z2,26.15,76.27,0,86.52,24.79,0,Low
27-10-2025 04:00,Z2,25.75,78.81,0,85.83,23.47,0,Low
27-10-2025 05:00,Z2,27.17,74.63,0,85.41,26.69,21,Low
27-10-2025 06:00,Z2,27.69,75.82,0,85.22,25.49,356,Low
27-10-2025 07:00,Z2,29.52,77.08,0,85.14,28.64,14170,Low
27-10-2025 08:00,Z2,30.99,69.48,0,84.99,29.97,32895,Low
27-10-2025 09:00,Z2,33.12,65.48,0,85.17,31.44,48650,Low
27-10-2025 10:00,Z2,32.97,65.23,0,85.17,32,54072,Low
27-10-2025 11:00,Z2,32.83,64.34,0,84.86,32.25,62336,Low
27-10-2025 12:00,Z2,32.25,68.48,0,85.33,30.63,60416,Low
27-10-2025 13:00,Z2,32.96,67.14,0,85.17,31.37,61634,Low
27-10-2025 14:00,Z2,32.33,67.7,0,85.35,31.29,54375,Low
27-10-2025 15:00,Z2,31.36,71.82,0,85.36,29.39,44312,Low
27-10-2025 16:00,Z2,30.89,72.15,0,85.62,29.52,29933,Low
27-10-2025 17:00,Z2,30.88,68.95,0,85.29,29.08,16876,Low
27-10-2025 18:00,Z2,28.87,69.8,0,84.69,26.62,1006,Low
27-10-2025 19:00,Z2,27.6,77.89,0,84.6,26.37,495,Low
27-10-2025 20:00,Z2,25.63,76.66,0,84.41,24.54,1789,Low
27-10-2025 21:00,Z2,24.44,80.3,0,84.05,22.58,1890,Low
27-10-2025 22:00,Z2,24.06,78.57,0,83.84,22.73,281,Low
27-10-2025 23:00,Z2,23.8,76.6,0,83.57,22.15,173,Low
28-10-2025 00:00,Z2,24.14,82.88,0,83.19,23.12,4476,Low
28-10-2025 01:00,Z2,24.36,83.04,0,82.97,22.88,1254,Low
28-10-2025 02:00,Z2,24.74,77.51,0,83.06,23.08,0,Low
28-10-2025 03:00,Z2,26.04,79.42,0,83.07,24.6,408,Low
28-10-2025 04:00,Z2,27.06,77.11,0,82.86,25.6,0,Low
28-10-2025 05:00,Z2,27.6,78.05,0,82.59,25.57,0,Low
28-10-2025 06:00,Z2,27.97,75.66,0,82.56,26.95,0,Low
28-10-2025 07:00,Z2,29.93,71.18,0,82.73,28.26,19246,Low
28-10-2025 08:00,Z2,29.69,74.85,0,82.64,28.21,30042,Low
28-10-2025 09:00,Z2,31.82,69.51,0,82.36,30.77,47291,Low
28-10-2025 10:00,Z2,32.5,66.55,0,81.54,31.56,55607,Low
28-10-2025 11:00,Z2,32.77,70.34,0,81.43,31.7,58037,Low
28-10-2025 12:00,Z2,33.45,66.56,0,82.03,31.5,61026,Low
28-10-2025 13:00,Z2,33.03,67.16,0,81.81,31.35,62840,Low
28-10-2025 14:00,Z2,32.97,70.35,0,81.17,31.44,54800,Low
28-10-2025 15:00,Z2,31.63,68.6,0,81.51,30.51,47741,Low
28-10-2025 16:00,Z2,31.6,69.96,0,81.45,29.7,30861,Low
28-10-2025 17:00,Z2,30.27,72.75,0,81.27,29.3,14807,Low
28-10-2025 18:00,Z2,29.54,72.87,0,80.95,28.42,0,Low
28-10-2025 19:00,Z2,27.86,75.04,0,80.55,27.32,1663,Low
28-10-2025 20:00,Z2,27.03,76.27,0.2,80.25,25.69,920,Low
28-10-2025 21:00,Z2,24.98,78.67,0,80.54,23.32,783,Low
28-10-2025 22:00,Z2,24.45,80.1,0,79.99,22.77,2676,Low
28-10-2025 23:00,Z2,23.51,81.4,0,80.11,21.74,1945,Low
29-10-2025 00:00,Z2,23.69,79.1,0,80.28,22.57,0,Low
29-10-2025 01:00,Z2,23.64,82.99,0,80.02,22.44,3039,Low
29-10-2025 02:00,Z2,25.38,76.59,0,80.16,23.09,0,Low
29-10-2025 03:00,Z2,25.37,80.86,0,80.36,24.11,241,Low
29-10-2025 04:00,Z2,25.63,75.67,0,80.36,24.82,0,Low
29-10-2025 05:00,Z2,27.58,75.56,0,80.23,25.34,872,Low
29-10-2025 06:00,Z2,29.09,75.49,0,80.24,27.6,1336,Low
29-10-2025 07:00,Z2,29.64,71.47,0,80.22,27.92,17918,Low
29-10-2025 08:00,Z2,30.34,73.06,0,79.87,28.28,31829,Low
29-10-2025 09:00,Z2,32.13,70.72,0,80.19,30.46,43698,Low
29-10-2025 10:00,Z2,32.41,71.02,0,80.15,31.06,57669,Low
29-10-2025 11:00,Z2,32.32,67.43,0,79.88,30.65,58917,Low
29-10-2025 12:00,Z2,34.87,66.26,0,79.69,33.45,60275,Low
29-10-2025 13:00,Z2,33.09,68.28,0,79.67,32.53,60528,Low
29-10-2025 14:00,Z2,33.53,67.93,0,79.59,31.63,54375,Low
29-10-2025 15:00,Z2,32.95,66.56,0,79.28,31.53,44263,Low
29-10-2025 16:00,Z2,32.11,66.96,0,79.32,31.15,31909,Low
29-10-2025 17:00,Z2,29.62,70.29,0,79.35,27.95,12359,Low
29-10-2025 18:00,Z2,29.19,71.38,0,79.69,27.17,0,Low
29-10-2025 19:00,Z2,27.14,77.59,0,79.44,26.07,0,Low
29-10-2025 20:00,Z2,26.95,76.57,0,79.89,25.13,2543,Low
29-10-2025 21:00,Z2,25.38,84.18,0,79.94,24.27,225,Low
29-10-2025 22:00,Z2,25.17,78.7,0,79.71,23.35,0,Low
29-10-2025 23:00,Z2,26.04,77.02,0,79.65,24.13,0,Low
30-10-2025 00:00,Z2,25.31,79.89,0,79.93,23.8,0,Low
30-10-2025 01:00,Z2,23.92,80.68,0,80.11,22.49,0,Low
30-10-2025 02:00,Z2,24.79,79.57,0,79.85,23.34,0,Low
30-10-2025 03:00,Z2,25.94,77.56,0,79.85,24.55,3747,Low
30-10-2025 04:00,Z2,27.02,80.55,1,80.76,25.64,0,Low
30-10-2025 05:00,Z2,26.79,78.85,0,80.75,24.61,0,Low
30-10-2025 06:00,Z2,28.26,72.37,0,81.18,26.86,227,Low
30-10-2025 07:00,Z2,28.96,74.5,0,81.31,27.76,14215,Low
30-10-2025 08:00,Z2,30.71,68.64,0,81.42,29.04,35090,Low
30-10-2025 09:00,Z2,32.03,67.69,0,81.5,31.07,48637,Low
30-10-2025 10:00,Z2,32.92,64.59,0,81.18,31.99,56103,Low
30-10-2025 11:00,Z2,33.65,67.81,0,81.33,31.96,62734,Low
30-10-2025 12:00,Z2,33.67,68.58,0,81.34,32.04,63275,Low
30-10-2025 13:00,Z2,33.09,69.89,0,81.38,31.92,66614,Low
30-10-2025 14:00,Z2,32.45,70.98,0,80.87,31.47,57063,Low
30-10-2025 15:00,Z2,32.68,68.59,0,80.92,31.54,36323,Low
30-10-2025 16:00,Z2,32.02,72.03,0,80.71,30.22,33617,Low
30-10-2025 17:00,Z2,29.83,69.73,0,80.34,28.22,15135,Low
30-10-2025 18:00,Z2,28.91,74.82,0,79.86,27.76,1255,Low
30-10-2025 19:00,Z2,26.74,74.97,0,79.48,24.84,0,Low
30-10-2025 20:00,Z2,25.33,77.9,0,79.73,24.41,1021,Low
30-10-2025 21:00,Z2,25.2,77.99,0,79.69,23.95,0,Low
30-10-2025 22:00,Z2,24.86,78.28,0,79.4,23.03,84,Low
30-10-2025 23:00,Z2,24.75,80.78,0,79.28,22.87,0,Low
31-10-2025 00:00,Z2,24.32,80.86,0,78.78,22.55,1626,Low
31-10-2025 01:00,Z2,23.82,84.6,1,80.67,22.07,0,Low
31-10-2025 02:00,Z2,24.36,77.82,0,80.4,23.43,0,Low
31-10-2025 03:00,Z2,25.22,79.94,0,81.16,23.39,914,Low
31-10-2025 04:00,Z2,26.66,76.87,0,81.26,24.88,0,Low
31-10-2025 05:00,Z2,28.05,75.53,0,81.18,25.89,2391,Low
31-10-2025 06:00,Z2,30.06,70.61,0,81.02,27.39,0,Low
31-10-2025 07:00,Z2,30.31,71.43,0,81.05,28.55,18437,Low
31-10-2025 08:00,Z2,32.53,69.96,0,81.02,31.52,31548,Low
31-10-2025 09:00,Z2,32.07,69.23,0,80.62,30.62,47346,Low
31-10-2025 10:00,Z2,32.85,65.64,0,80.2,31.06,54512,Low
31-10-2025 11:00,Z2,32.29,69.99,0.5,81.26,30.73,30960,Low
31-10-2025 12:00,Z2,32.26,69.31,0,81.26,30.64,68149,Low
31-10-2025 13:00,Z2,32.76,68.68,0,81.49,31.05,62120,Low
31-10-2025 14:00,Z2,31.95,67.96,0,81.43,29.89,55896,Low
31-10-2025 15:00,Z2,31.6,68.79,0,81.3,30.34,46866,Low
31-10-2025 16:00,Z2,30.7,72.72,0,80.88,28.66,34482,Low
31-10-2025 17:00,Z2,29.12,75.29,0,80.77,27.17,17247,Low
31-10-2025 18:00,Z2,29.47,74.73,0,80.69,28.44,3208,Low
31-10-2025 19:00,Z2,26.41,75.66,0,80.59,25.23,851,Low
31-10-2025 20:00,Z2,26.49,77.88,0,81.02,24.53,0,Low
31-10-2025 21:00,Z2,25.4,81.35,0,81.32,23.5,0,Low
31-10-2025 22:00,Z2,24.58,81.07,0,81.17,22.58,2989,Low
31-10-2025 23:00,Z2,25.55,77.84,0,81.17,24.48,0,Low
01-08-2025 00:00,Z3,23.29,79.82,0,65.36,22.15,0,Low
01-08-2025 01:00,Z3,21.03,85.18,0,65.47,19.72,464,Low
01-08-2025 02:00,Z3,22.9,83.14,0,66.01,21.55,0,Low
01-08-2025 03:00,Z3,24.19,81.08,0,65.68,22.52,0,Low
01-08-2025 04:00,Z3,24.49,82.04,0,66.26,22.87,0,Low
01-08-2025 05:00,Z3,26.38,76.51,0,65.83,24.27,1650,Low
01-08-2025 06:00,Z3,26.08,84.23,2,68.06,23.14,0,Low
01-08-2025 07:00,Z3,28.46,77.04,0,67.87,27.31,20313,Low
01-08-2025 08:00,Z3,29.02,72.84,0,67.58,27.62,39098,Low
01-08-2025 09:00,Z3,30.18,85.24,10,80.27,28.98,28236,Low
01-08-2025 10:00,Z3,30.33,70.76,0,80.53,28.87,70092,Low
01-08-2025 11:00,Z3,31.6,70.43,0,80.42,30.58,77394,Low
01-08-2025 12:00,Z3,31.09,69.92,0,80.28,29.56,76925,Low
01-08-2025 13:00,Z3,30.21,71.14,0,80.12,28.99,76530,Low
01-08-2025 14:00,Z3,30.78,69.86,0,80.24,29.38,71923,Low
01-08-2025 15:00,Z3,29.5,70.97,0,79.61,28.2,56598,Low
01-08-2025 16:00,Z3,29.39,76.01,0,79.85,27.64,38731,Low
01-08-2025 17:00,Z3,27.26,78.31,0,80.23,25.95,25725,Low
01-08-2025 18:00,Z3,27.01,74.4,0,80.34,24.62,0,Low
01-08-2025 19:00,Z3,25.58,78.35,0,80.58,24.29,1972,Low
01-08-2025 20:00,Z3,22.58,83.97,0,80.78,21.69,0,Low
01-08-2025 21:00,Z3,23.59,83.97,0,80.74,21.86,0,Low
01-08-2025 22:00,Z3,22.27,80.28,0,80.85,20.14,0,Low
01-08-2025 23:00,Z3,21.4,86.58,0,81.05,19.39,390,Low
02-08-2025 00:00,Z3,23.06,83.1,0,81.2,21.84,0,Low
02-08-2025 01:00,Z3,22.6,83.43,0,81.19,21.13,2881,Low
02-08-2025 02:00,Z3,23.14,84.44,0,81.55,21.87,0,Low
02-08-2025 03:00,Z3,23.31,81.72,1,82.81,22.41,396,Low
02-08-2025 04:00,Z3,24.15,75.86,0,83.13,21.94,0,Low
02-08-2025 05:00,Z3,26.25,90.33,5,89.62,24.47,3243,Low
02-08-2025 06:00,Z3,27.73,75.29,0,89.86,27,0,Low
02-08-2025 07:00,Z3,28.55,74.91,0,89.3,27.31,20742,Low
02-08-2025 08:00,Z3,28.75,75.76,0,89.47,27.4,38091,Low
02-08-2025 09:00,Z3,29.65,74.39,1,90,28.39,28992,Low
02-08-2025 10:00,Z3,31.71,67.44,0,89.89,29.82,73053,Low
02-08-2025 11:00,Z3,32.03,72.89,0,90,29.87,79450,Low
02-08-2025 12:00,Z3,30.51,73.51,0,89.51,28.67,83591,Low
02-08-2025 13:00,Z3,31.11,83.68,5,90,28.99,40600,Low
02-08-2025 14:00,Z3,31.29,70.2,0,89.71,30.26,68920,Low
02-08-2025 15:00,Z3,30.77,70.63,0,89.31,29.01,57708,Low
02-08-2025 16:00,Z3,28.96,74.39,0,89.65,27.15,38079,Low
02-08-2025 17:00,Z3,28.05,77.94,0,89.38,26.9,23267,Low
02-08-2025 18:00,Z3,27.09,76.2,0,89.32,26.08,0,Low
02-08-2025 19:00,Z3,25.83,83.62,0,90,24.53,0,Low
02-08-2025 20:00,Z3,25.73,76.65,0,89.51,23.6,0,Low
02-08-2025 21:00,Z3,23.14,81.18,0,89.24,21.48,1857,Low
02-08-2025 22:00,Z3,22.94,81.85,0,89.7,21.74,2031,Low
02-08-2025 23:00,Z3,21.96,83.21,0,89.7,20.24,5,Low
03-08-2025 00:00,Z3,22.04,84.55,0,89.99,19.82,0,Low
03-08-2025 01:00,Z3,22.4,82.12,0,89.62,20.54,1821,Low
03-08-2025 02:00,Z3,22.44,83.29,0.2,89.92,20.8,1983,Low
03-08-2025 03:00,Z3,23.6,83.08,0.2,90,21.82,0,Low
03-08-2025 04:00,Z3,24.88,81.66,0,90,23.63,0,Low
03-08-2025 05:00,Z3,26.46,75.68,0,89.73,24.61,0,Low
03-08-2025 06:00,Z3,27.07,77,0,89.53,26.07,3327,Low
03-08-2025 07:00,Z3,27.62,75.11,0,89.3,26.14,18585,Low
03-08-2025 08:00,Z3,29.21,74.68,0,88.69,27.67,39514,Low
03-08-2025 09:00,Z3,29.61,73.05,0,88.18,28.25,58280,Low
03-08-2025 10:00,Z3,31.71,68.53,0,88.47,30.32,72038,Low
03-08-2025 11:00,Z3,30.92,70.54,0,87.89,29.21,77007,Low
03-08-2025 12:00,Z3,31.72,82.73,10,90,29.76,40960,Low
